path,remote_url,status
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/226474-github.com-nvidia-maxine-afx-sdk/maxine-afx-sdk,https://github.com/nvidia/maxine-afx-sdk,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/162972-github.com-microsoft-commercial-marketplace-meters-accelerator/commercial-marketplace-meters-accelerator,https://github.com/microsoft/commercial-marketplace-meters-accelerator,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/256539-github.com-prisma-pulse-railway-pg-config/pulse-railway-pg-config,https://github.com/prisma/pulse-railway-pg-config,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/47047-github.com-azure-azureml-snippets/azureml-snippets,https://github.com/azure/azureml-snippets,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/144410-github.com-nasa-harmony-gdal-adapter/harmony-gdal-adapter,https://github.com/nasa/harmony-gdal-adapter,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/164922-github.com-owasp-test-cs-storage/test-cs-storage,https://github.com/owasp/test-cs-storage,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/125791-github.com-department-of-veterans-affairs-ngl-indiana/ngl-indiana,https://github.com/department-of-veterans-affairs/ngl-indiana,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/138532-github.com-pivotal-cf-docs-metric-store/docs-metric-store,https://github.com/pivotal-cf/docs-metric-store,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/206877-github.com-bengland2-touchstone/touchstone,https://github.com/bengland2/touchstone,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/190820-github.com-sassoftware-rpath-xmllib/rpath-xmllib,https://github.com/sassoftware/rpath-xmllib,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/129575-github.com-cdcgov-erhms-info-manager/erhms-info-manager,https://github.com/cdcgov/erhms-info-manager,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/131543-github.com-alphagov-learningtime-jy-sem1/learningtime-jy-sem1,https://github.com/alphagov/learningtime-jy-sem1,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/49292-github.com-microsoft-mcw-enterprise-class-networking/mcw-enterprise-class-networking,https://github.com/microsoft/mcw-enterprise-class-networking,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/245961-github.com-intel-simics-fpga-examples/simics-fpga-examples,https://github.com/intel/simics-fpga-examples,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/140436-github.com-greenplum-db-pivotalr/pivotalr,https://github.com/greenplum-db/pivotalr,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/210809-github.com-betaflight-betaflight-pull-requests/betaflight-pull-requests,https://github.com/betaflight/betaflight-pull-requests,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/190793-github.com-sassoftware-edx-platform/edx-platform,https://github.com/sassoftware/edx-platform,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/39115-github.com-apache-infrastructure-gitbox-reposyncer/infrastructure-gitbox-reposyncer,https://github.com/apache/infrastructure-gitbox-reposyncer,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/202766-github.com-project-zot-go-osv/go-osv,https://github.com/project-zot/go-osv,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/125780-github.com-department-of-veterans-affairs-ngl-california/ngl-california,https://github.com/department-of-veterans-affairs/ngl-california,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/142987-github.com-ebay-homereplication/homereplication,https://github.com/ebay/homereplication,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/186961-github.com-conda-forge-pytorch-cpu-feedstock-2/pytorch-cpu-feedstock-2,https://github.com/conda-forge/pytorch-cpu-feedstock-2,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/193293-github.com-gnome-atk/atk,https://github.com/gnome/atk,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/47454-github.com-azure-noopsaccelerator/noopsaccelerator,https://github.com/azure/noopsaccelerator,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/265312-github.com-otrs-otrscodepolicy/otrscodepolicy,https://github.com/otrs/otrscodepolicy,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/224611-github.com-dotnet-immo-redirection-test-renamed/immo-redirection-test-renamed,https://github.com/dotnet/immo-redirection-test-renamed,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/47381-github.com-azure-aks-tls-bootstrap/aks-tls-bootstrap,https://github.com/azure/aks-tls-bootstrap,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/46198-github.com-azure-app-service-quickstart-docker-images/app-service-quickstart-docker-images,https://github.com/azure/app-service-quickstart-docker-images,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/127325-github.com-ussba-sba-gov-integration-tests/sba-gov-integration-tests,https://github.com/ussba/sba-gov-integration-tests,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/138455-github.com-pivotal-cf-docs-vmware-harbor/docs-vmware-harbor,https://github.com/pivotal-cf/docs-vmware-harbor,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/251400-github.com-osohq-oso-python-quickstart/oso-python-quickstart,https://github.com/osohq/oso-python-quickstart,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/46956-github.com-azure-azure-appservices-diagnostics-kustoingestor/azure-appservices-diagnostics-kustoingestor,https://github.com/azure/azure-appservices-diagnostics-kustoingestor,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/134789-github.com-paradigm4-basic_training/basic_training,https://github.com/paradigm4/basic_training,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/127305-github.com-ussba-sba-gov-katana/sba-gov-katana,https://github.com/ussba/sba-gov-katana,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/46058-github.com-azure-azure-appservices-diagnostics-portal/azure-appservices-diagnostics-portal,https://github.com/azure/azure-appservices-diagnostics-portal,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/47094-github.com-azure-azure-docs-sdk-dotnet.ar-sa/azure-docs-sdk-dotnet.ar-sa,https://github.com/azure/azure-docs-sdk-dotnet.ar-sa,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/128005-github.com-gsa-odp-tf-google-sql/odp-tf-google-sql,https://github.com/gsa/odp-tf-google-sql,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/244364-github.com-microsoft-vscode-remote-file-sync/vscode-remote-file-sync,https://github.com/microsoft/vscode-remote-file-sync,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/49302-github.com-microsoft-mcw-securing-paas/mcw-securing-paas,https://github.com/microsoft/mcw-securing-paas,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/190836-github.com-sassoftware-forester/forester,https://github.com/sassoftware/forester,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/51445-github.com-microsoft-azhcicss/azhcicss,https://github.com/microsoft/azhcicss,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/51453-github.com-microsoft-waflab/waflab,https://github.com/microsoft/waflab,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/193310-github.com-gnome-libgnomekbd/libgnomekbd,https://github.com/gnome/libgnomekbd,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/126000-github.com-department-of-veterans-affairs-health-apis-conformance-unifier/health-apis-conformance-unifier,https://github.com/department-of-veterans-affairs/health-apis-conformance-unifier,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/125641-github.com-department-of-veterans-affairs-ngl-aug-2015/ngl-aug-2015,https://github.com/department-of-veterans-affairs/ngl-aug-2015,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/190837-github.com-sassoftware-jobmaster/jobmaster,https://github.com/sassoftware/jobmaster,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/47344-github.com-azure-guardrailssolutionaccelerator/guardrailssolutionaccelerator,https://github.com/azure/guardrailssolutionaccelerator,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/126784-github.com-digitalservicebund-platform-playground/platform-playground,https://github.com/digitalservicebund/platform-playground,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/50131-github.com-microsoft-mcw-ml-ops/mcw-ml-ops,https://github.com/microsoft/mcw-ml-ops,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/144467-github.com-nasa-transform-to-open-science-book/transform-to-open-science-book,https://github.com/nasa/transform-to-open-science-book,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/288047-github.com-shahata-dasherize/dasherize,https://github.com/shahata/dasherize,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/138240-github.com-bitnami-azure-marketplace-charts/azure-marketplace-charts,https://github.com/bitnami/azure-marketplace-charts,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/50436-github.com-microsoft-mtc_teamsguestaccess/mtc_teamsguestaccess,https://github.com/microsoft/mtc_teamsguestaccess,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/210608-github.com-ory-keto-client-ts-fetch/keto-client-ts-fetch,https://github.com/ory/keto-client-ts-fetch,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/140467-github.com-greenplum-db-greenplum-for-kubernetes/greenplum-for-kubernetes,https://github.com/greenplum-db/greenplum-for-kubernetes,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/190838-github.com-sassoftware-jobslave/jobslave,https://github.com/sassoftware/jobslave,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/47578-github.com-azure-gpt_ale/gpt_ale,https://github.com/azure/gpt_ale,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/138311-github.com-pivotal-cf-docs-addon-ipsec/docs-addon-ipsec,https://github.com/pivotal-cf/docs-addon-ipsec,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/261228-github.com-mongodb-terraform-mongodbatlas-modules/terraform-mongodbatlas-modules,https://github.com/mongodb/terraform-mongodbatlas-modules,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/53136-github.com-microsoft-agieval/agieval,https://github.com/microsoft/agieval,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/53021-github.com-microsoft-windows-ping/windows-ping,https://github.com/microsoft/windows-ping,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/163225-github.com-microsoft-fastgen/fastgen,https://github.com/microsoft/fastgen,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/52342-github.com-microsoft-customdpp/customdpp,https://github.com/microsoft/customdpp,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/134676-github.com-paradigm4-grouped_aggregate/grouped_aggregate,https://github.com/paradigm4/grouped_aggregate,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/134665-github.com-paradigm4-dev_tools/dev_tools,https://github.com/paradigm4/dev_tools,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/210601-github.com-ory-docs-feedback/docs-feedback,https://github.com/ory/docs-feedback,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/125703-github.com-department-of-veterans-affairs-ngl_florida/ngl_florida,https://github.com/department-of-veterans-affairs/ngl_florida,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/44993-github.com-vufind-org-lokalisehelper/lokalisehelper,https://github.com/vufind-org/lokalisehelper,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/57615-github.com-sunpy-gallery/gallery,https://github.com/sunpy/gallery,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/221562-github.com-hewlettpackard-shs-sl-driver/shs-sl-driver,https://github.com/hewlettpackard/shs-sl-driver,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/202759-github.com-project-zot-brand-guidelines/brand-guidelines,https://github.com/project-zot/brand-guidelines,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/210713-github.com-cosmos-cosmos-brand-guide/cosmos-brand-guide,https://github.com/cosmos/cosmos-brand-guide,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/216974-github.com-openela-main-memtest86-/memtest86-,https://github.com/openela-main/memtest86-,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/251423-github.com-osohq-oso-go-df-sqlboiler/oso-go-df-sqlboiler,https://github.com/osohq/oso-go-df-sqlboiler,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/49273-github.com-microsoft-mcw-internet-of-things/mcw-internet-of-things,https://github.com/microsoft/mcw-internet-of-things,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/125699-github.com-department-of-veterans-affairs-ngl_california/ngl_california,https://github.com/department-of-veterans-affairs/ngl_california,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/267604-github.com-soulwallet-stackup-bundler/stackup-bundler,https://github.com/soulwallet/stackup-bundler,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/163229-github.com-microsoft-woodgrove-vid/woodgrove-vid,https://github.com/microsoft/woodgrove-vid,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/246236-github.com-intel-x86s/x86s,https://github.com/intel/x86s,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/125792-github.com-department-of-veterans-affairs-ngl-iowa/ngl-iowa,https://github.com/department-of-veterans-affairs/ngl-iowa,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/265297-github.com-otrs-module-tools/module-tools,https://github.com/otrs/module-tools,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/267597-github.com-soulwallet-detect-gamestop-provider/detect-gamestop-provider,https://github.com/soulwallet/detect-gamestop-provider,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/56824-github.com-mdanalysis-mdanalysistutorial/mdanalysistutorial,https://github.com/mdanalysis/mdanalysistutorial,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/295025-github.com-bplaxco-debug-leaktk-error/debug-leaktk-error,https://github.com/bplaxco/debug-leaktk-error,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/209571-github.com-clean-dependency-project-spring-security53-fnma/spring-security53-fnma,https://github.com/clean-dependency-project/spring-security53-fnma,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/251413-github.com-osohq-oso-sqlalchemy-roles-guide/oso-sqlalchemy-roles-guide,https://github.com/osohq/oso-sqlalchemy-roles-guide,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/204818-github.com-vitessio-devstats/devstats,https://github.com/vitessio/devstats,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/49274-github.com-microsoft-mcw-intelligent-vending-machines/mcw-intelligent-vending-machines,https://github.com/microsoft/mcw-intelligent-vending-machines,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/36318-github.com-lettercms-lettercms/lettercms,https://github.com/lettercms/lettercms,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/218470-github.com-anaconda-actions-runner-controller/actions-runner-controller,https://github.com/anaconda/actions-runner-controller,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/48478-github.com-microsoft-experfanalyzer/experfanalyzer,https://github.com/microsoft/experfanalyzer,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/126105-github.com-department-of-veterans-affairs-lighthouse-callculon/lighthouse-callculon,https://github.com/department-of-veterans-affairs/lighthouse-callculon,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/221042-github.com-eclipse-uprotocol-up-client-sommr-rust/up-client-sommr-rust,https://github.com/eclipse-uprotocol/up-client-sommr-rust,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/134002-github.com-haseenar-restfulalfred/restfulalfred,https://github.com/haseenar/restfulalfred,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/50660-github.com-microsoft-mtc_covid_19/mtc_covid_19,https://github.com/microsoft/mtc_covid_19,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/250100-github.com-azure-c2pa-js/c2pa-js,https://github.com/azure/c2pa-js,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/27230-github.com-zotero-zotero-hello-world/zotero-hello-world,https://github.com/zotero/zotero-hello-world,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/125801-github.com-department-of-veterans-affairs-ngl-mississippi/ngl-mississippi,https://github.com/department-of-veterans-affairs/ngl-mississippi,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/125731-github.com-department-of-veterans-affairs-ngl_oklahoma/ngl_oklahoma,https://github.com/department-of-veterans-affairs/ngl_oklahoma,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/53140-github.com-microsoft-fr-dai-hol-iac/fr-dai-hol-iac,https://github.com/microsoft/fr-dai-hol-iac,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/163280-github.com-microsoft-pxt-arcadeshield/pxt-arcadeshield,https://github.com/microsoft/pxt-arcadeshield,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/45998-github.com-azure-azure-rest-api-specs-tests/azure-rest-api-specs-tests,https://github.com/azure/azure-rest-api-specs-tests,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/140462-github.com-greenplum-db-.github/.github,https://github.com/greenplum-db/.github,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/266901-github.com-redis-spring-batch-redis/spring-batch-redis,https://github.com/redis/spring-batch-redis,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/191465-github.com-daytonaio-installer/installer,https://github.com/daytonaio/installer,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/48643-github.com-microsoft-homebrew-mssql-preview/homebrew-mssql-preview,https://github.com/microsoft/homebrew-mssql-preview,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/127322-github.com-ussba-sba-gov-content-api/sba-gov-content-api,https://github.com/ussba/sba-gov-content-api,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/47324-github.com-azure-guidance-az-migration/guidance-az-migration,https://github.com/azure/guidance-az-migration,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/296739-github.com-ec-digit-csirc-catch-attack-range/catch-attack-range,https://github.com/ec-digit-csirc/catch-attack-range,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/31018-github.com-jabref-java-keyring/java-keyring,https://github.com/jabref/java-keyring,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/190805-github.com-sassoftware-conary-policy/conary-policy,https://github.com/sassoftware/conary-policy,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/190841-github.com-sassoftware-rbm/rbm,https://github.com/sassoftware/rbm,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/125578-github.com-18f-tlc-crew/tlc-crew,https://github.com/18f/tlc-crew,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/251394-github.com-osohq-oso-flask-integration/oso-flask-integration,https://github.com/osohq/oso-flask-integration,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/257782-github.com-aserto-dev-aserto-idp-plugin-aserto/aserto-idp-plugin-aserto,https://github.com/aserto-dev/aserto-idp-plugin-aserto,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/52730-github.com-microsoft-linux-tracer/linux-tracer,https://github.com/microsoft/linux-tracer,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/203952-github.com-longhorn-samba/samba,https://github.com/longhorn/samba,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/265311-github.com-otrs-timeaccounting/timeaccounting,https://github.com/otrs/timeaccounting,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/47539-github.com-azure-carnegie-mop/carnegie-mop,https://github.com/azure/carnegie-mop,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/51073-github.com-microsoft-fundraising-and-engagement/fundraising-and-engagement,https://github.com/microsoft/fundraising-and-engagement,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/125599-github.com-xdgov-bias-toolkit-frontend/bias-toolkit-frontend,https://github.com/xdgov/bias-toolkit-frontend,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/210519-github.com-ory-open-source-support/open-source-support,https://github.com/ory/open-source-support,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/138569-github.com-pivotal-cf-docs-csb-aws/docs-csb-aws,https://github.com/pivotal-cf/docs-csb-aws,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/45971-github.com-azure-azure-linux-utils/azure-linux-utils,https://github.com/azure/azure-linux-utils,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/57622-github.com-sunpy-old-package-template/old-package-template,https://github.com/sunpy/old-package-template,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/190840-github.com-sassoftware-mint/mint,https://github.com/sassoftware/mint,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/295205-github.com-plasmapy-plasmapy-test-helpers/plasmapy-test-helpers,https://github.com/plasmapy/plasmapy-test-helpers,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/232524-github.com-confluentinc-terraform-state-s3/terraform-state-s3,https://github.com/confluentinc/terraform-state-s3,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/125812-github.com-department-of-veterans-affairs-ngl-ohio/ngl-ohio,https://github.com/department-of-veterans-affairs/ngl-ohio,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/129794-github.com-hhs-samhsa-pattern-library/samhsa-pattern-library,https://github.com/hhs/samhsa-pattern-library,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/134501-github.com-worldhealthorganization-push_to_emrs/push_to_emrs,https://github.com/worldhealthorganization/push_to_emrs,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/138337-github.com-pivotal-cf-docs-pcf-pws/docs-pcf-pws,https://github.com/pivotal-cf/docs-pcf-pws,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/138330-github.com-pivotal-cf-docs-addon-antivirus/docs-addon-antivirus,https://github.com/pivotal-cf/docs-addon-antivirus,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/50496-github.com-microsoft-servicefabricdsc/servicefabricdsc,https://github.com/microsoft/servicefabricdsc,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/125560-github.com-18f-fleet/fleet,https://github.com/18f/fleet,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/50390-github.com-microsoft-datascience4managers/datascience4managers,https://github.com/microsoft/datascience4managers,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/152625-github.com-bbc-pan-bbc-churn-predictions/pan-bbc-churn-predictions,https://github.com/bbc/pan-bbc-churn-predictions,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/204388-github.com-open-telemetry-opentelemetry-profiling/opentelemetry-profiling,https://github.com/open-telemetry/opentelemetry-profiling,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/51321-github.com-microsoft-cbl-marinercoreui/cbl-marinercoreui,https://github.com/microsoft/cbl-marinercoreui,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/252321-github.com-postmanlabs-open-technologies-docs/open-technologies-docs,https://github.com/postmanlabs/open-technologies-docs,clone_failed
/mnt/external/ai-repos/mnt/repos/repos/hostedaugur/hosted/265305-github.com-otrs-importexport/importexport,https://github.com/otrs/importexport,clone_failed
